knockouts,n_knockouts,max_growth,min_PHB_at_max_growth
4PEPTabcpp,1,0.4294055429440405,0.0
4PCP,1,0.4294055429440405,0.0
4HTHRS_1,1,0.4294055429440405,0.0
4HTHRA,1,0.4294055429440405,0.0
4HPRO_LT_Et,1,0.4294055429440405,0.0
ACACT7r,1,0.42914763113472887,0.0
ACACT6r_1,1,0.4294013954817828,0.0
ACACT5r_1,1,0.42939448322272333,0.0
ACACT5r,1,0.4294055429440399,0.0
ACACT4r,1,0.4293944832227247,0.0
ACACT3r,1,0.4293944832227249,0.0
ACACT2r,1,0.42939448322272294,0.0
ACACT1r,1,0.4294055429440377,0.0
ACACCT,1,0.4294055429440394,0.0
ABUTt2r,1,0.35964181071983864,0.0
ABUTD,1,0.4294055429440408,0.0
ABTt_1,1,0.4294055429440396,0.0
ABTA,1,0.3596418107198237,0.0
ABG4t2,1,0.4294055429440439,0.0
AB6PGH,1,0.4294055429440439,0.0
AACPS9,1,0.4294055429440439,0.0
ACLS_a,1,0.42940554294403943,0.0
ACLS,1,0.4284721655272608,0.0
ACLDC,1,0.42940554294404065,0.0
ACKr,1,0.4294055429440404,0.0
ACHBS,1,0.42940554294403965,0.0
ACGS,1,0.42940554294403965,0.0
ACGK,1,0.42940554294403965,0.0
ACGAtex,1,0.42940554294403965,0.0
ACGAptspp,1,0.42940554294403965,0.0
ACGApts,1,0.42940554294403965,0.0
ACGAMK,1,0.4294055429440405,0.0
ACALDtpp,1,0.42940554294404043,0.0
ACALDt,1,0.42940554294404043,0.0
ACACtex,1,0.42940554294404043,0.0
ACACt2pp,1,0.42940554294404043,0.0
ACACT8r,1,0.4294055429440401,0.0
ACODA,1,0.42940554294404304,0.0
ACOAM,1,0.42940554294404304,0.0
ACOADH2,1,0.42940554294404054,0.0
ACOAD7,1,0.4292558242469704,0.0
ACOAD6,1,0.4294055429440411,0.0
ACOAD5_1,1,0.4294013954817787,0.0
ACOAD5,1,0.42940554294404,0.0
ACOAD4_1,1,0.42939448322272383,0.0
ACOAD3,1,0.4293944832227214,0.0
ACOAD20,1,0.42940554294403965,0.0
ACOAD2,1,0.42939448322272544,0.0
ACOAD1fr,1,0.4294055429440395,0.0
ACOAD1,1,0.4294055429440395,0.0
ACMANApts,1,0.4294055429440395,0.0
ACM6PH,1,0.4294055429440395,0.0
ACLS_d,1,0.4294055429440395,0.0
ACPS1_1,1,0.42940554294404304,0.0
ACPS1,1,0.42940554294404304,0.0
ACPS,1,0.42940554294404304,0.0
ACPPAT181,1,0.42940554294404304,0.0
ACPPAT180,1,0.42940554294404304,0.0
ACPPAT161,1,0.42940554294404304,0.0
ACPPAT160,1,0.42940554294404304,0.0
ACP1_FMN,1,0.42940554294404304,0.0
ACOXT,1,0.42940554294404304,0.0
ACOTA,1,0.42940554294404304,0.0
ACONTb,1,0.42940554294404304,0.0
ACONTa,1,0.429405542944043,0.0
ACONT,1,0.42940554294404304,0.0
ACONCtupp,1,0.42940554294404304,0.0
ACONCtex,1,0.42940554294404304,0.0
ACONCt4pp,1,0.42940554294404304,0.0
ADAPAT,1,0.359042456177131,0.0
ADADir,1,0.4294055429440484,0.0
ACtex,1,0.4294055429440484,0.0
ACt4pp,1,0.4294055429440484,0.0
ACt2rpp,1,0.4294055429440484,0.0
ACTNabc1,1,0.4294055429440484,0.0
ACTNabc,1,0.4294055429440484,0.0
ACTDa,1,0.4294055429440484,0.0
ACTD_1,1,0.4294055429440484,0.0
ACTD2,1,0.4294055429440484,0.0
ACTD,1,0.4294055429440484,0.0
ACS_1,1,0.4294055429440484,0.0
ACSERHS,1,0.4294055429440484,0.0
ACS2,1,0.42940554294403593,0.0
ACS,1,0.42940554294404304,0.0
