reaction_id,reaction_name,growth,growth_fraction_of_wt,classification,growth_coupled_PHB_after_knockout
GLYMETtex,L Glycinylmethionine transport via diffusion  extracellular to periplasm,0.4294055429440407,0.9999999999999981,non-essential,4.678907691915163
IPPS,2-isopropylmalate synthase,0.4294055429440407,0.9999999999999981,non-essential,4.678907691915216
PGMT_B,B phosphoglucomutase,0.4294055429440407,0.9999999999999981,non-essential,4.6789076919152395
PROt2rpp,L-proline reversible transport via proton symport (periplasm),0.4294055429440407,0.9999999999999981,non-essential,4.678907691915231
SULFACtex,Sulfoaceate transport via diffusion (extracellular to periplasm),0.4294055429440407,0.9999999999999981,non-essential,4.678907691915249
HSK,Homoserine kinase,0.4294055429440407,0.9999999999999981,non-essential,4.678907691915216
DXPS,1-deoxy-D-xylulose 5-phosphate synthase,-9.239664147854805e-16,-2.1517337863193076e-15,essential,
TSULP,Thiosulfate permease,0.4294055429440385,0.9999999999999929,non-essential,4.6789076919152395
EX_23cump_e,R_EX_23cump_e,0.42940554294403904,0.9999999999999942,non-essential,4.678907691915231
APRTO2,N acetylputrescine oxygen oxireductase  deaminating,0.42940554294403904,0.9999999999999942,non-essential,4.678907691915249
HACD4,3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),0.42939448322272294,0.9999742441114225,non-essential,4.67864501043233
COBALTt5,Cobalt (Co+2) transport via diffusion (extracellular to cytoplasm),0.4294047940907567,0.9999982560698223,non-essential,4.67890721614352
LPLIPAL2E161,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:1)",0.4294055429440373,0.9999999999999902,non-essential,4.678907691915206
SULabc,Sulfate transport via ABC system,0.42940554294403904,0.9999999999999942,non-essential,4.678907691915603
OXGDC,2 oxoglutarate decarboxylase,0.42940554294403904,0.9999999999999942,non-essential,4.678907691915275
ADPGLC,ADPglucose diphosphatase,0.42940554294403904,0.9999999999999942,non-essential,4.678907691915603
LALGP,L-alanyl-gamma-L-glutamate peptidase,0.42940554294403904,0.9999999999999942,non-essential,4.678907691915275
EX_cu2_e,R_EX_cu2_e,-1.4633504386502124e-15,-3.4078517678587826e-15,essential,
HXAtex,Hexanoate transport via diffusion (extracellular to periplasm),0.4294055429440394,0.999999999999995,non-essential,4.678907691915603
PTPATi,Pantetheine-phosphate adenylyltransferase,-2.3320912309185527e-12,-5.430976076669932e-12,essential,
METSRabc,L methionine R oxide transport via ABC system,0.4294055429440401,0.9999999999999967,non-essential,4.678907691915275
PYRt2rpp,Pyruvate reversible transport via proton symport (periplasm),0.42940554294403793,0.9999999999999916,non-essential,4.678907691915603
DACL,,0.42940554294403793,0.9999999999999916,non-essential,4.678907691915275
CYTDH,Cytidine hydrolase,0.42940554294403793,0.9999999999999916,non-essential,4.6789076919156
PGMT,Phosphoglucomutase,0.27046149317177587,0.6298509593459565,non-essential,3.348833333333512
ASPTA6,E L-alanine-alpha-keto acid aminotransferase,0.42940554294404143,0.9999999999999998,non-essential,4.678907691915381
CYS,L-cysteine,0.42940554294403815,0.9999999999999921,non-essential,4.678907691915233
HMPK1,Hydroxymethylpyrimidine kinase (ATP),0.42940554294404,0.9999999999999963,non-essential,4.678907691915516
PAP_BS,Phosphatidic acid phosphatase,-9.23966414785481e-16,-2.1517337863193088e-15,essential,
EX_d23hb_e,R_EX_d23hb_e,0.4294055429440381,0.999999999999992,non-essential,4.678907691915212
PRPPS,Phosphoribosylpyrophosphate synthetase,0.24077740077536425,0.5607226192856607,non-essential,2.116500000000478
ACACT8r,"Acetyl-CoA acyltransferase (hexadecanoyl-CoA), (r)",0.42940554294403593,0.9999999999999869,non-essential,4.67890769191524
EX_arbt_e,R_EX_arbt_e,0.42940554294402455,0.9999999999999605,non-essential,4.678907691915573
NTPP8_1,Nucleoside triphosphate pyrophosphorylase (utp),0.42940554294402455,0.9999999999999605,non-essential,4.678907691914867
GPDDA2,Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine),0.42940554294402455,0.9999999999999605,non-essential,4.678907691915299
EX_2pglyc_e,R_EX_2pglyc_e,0.42940554294402455,0.9999999999999605,non-essential,4.678907691915337
DIPEPabc3,Dipeptide transport via ABC system  ala glu,0.42940554294402455,0.9999999999999605,non-essential,4.678907691915277
HXCT,Acetyl-CoA:hexanoate-CoA transferase,0.42940554294402455,0.9999999999999605,non-essential,4.678907691915257
GLYPHEabcpp,L Glycinilphenylalanin  Gly Phe  transport via ABC system  periplasm,0.42940554294402455,0.9999999999999605,non-essential,4.678907691915205
URIDK2r,Uridylate kinase (dUMP),0.42940554294402455,0.9999999999999605,non-essential,4.678907691915583
PNTOt4pp,Pantothenate sodium symporter (periplasm),0.4294005659989325,0.9999884096859232,non-essential,4.678884552789287
PRO1x,Proline oxidase  L proline  NAD,0.4294055429440381,0.999999999999992,non-essential,4.678907691914796
HISabc,L-histidine transport via ABC system,0.42940554294402455,0.9999999999999605,non-essential,4.67890769191571
MOBDabc_rev,T06232b,0.42940554294402455,0.9999999999999605,non-essential,4.678907691915329
PTRCTA,Putrescine Transaminase,0.42940554294402455,0.9999999999999605,non-essential,4.678907691915291
EX_glcn_e,R_EX_glcn_e,0.42940554294402455,0.9999999999999605,non-essential,4.6789076919153185
FACOAL141t2pp,Fatty-acid-CoA ligase (tetradecenoate transport via vectoral Co-A coupling),0.42940554294402455,0.9999999999999605,non-essential,4.678907691915236
PPCOAC,Propionyl-CoA carboxylase,0.42940554294402455,0.9999999999999605,non-essential,4.678907691915259
FACOAL140,Fatty acid  CoA ligase  tetradecanoate,0.42940554294402455,0.9999999999999605,non-essential,4.6789076919159855
ZN2t4pp,Zinc transport out via antiport (periplasm),0.42940554294402455,0.9999999999999605,non-essential,4.678907691915329
HPHACA,2--hydroxyphenylacetate hydroxylase,0.42940554294402455,0.9999999999999605,non-essential,4.678907691915184
VPAMTr,Valine-pyruvate aminotransferase,0.42940554294402455,0.9999999999999605,non-essential,4.678907691915205
NADK_1,NAD kinase,0.4294055429440396,0.9999999999999954,non-essential,4.678907691915525
DIPEPabc12,Dipeptide transport via ABC system  met ala,0.4294055429440396,0.9999999999999954,non-essential,4.678907691915158
NTD2,5'-nucleotidase (UMP),0.4294055429440396,0.9999999999999954,non-essential,4.678907691915176
EX_prohisglu_e,R_EX_prohisglu_e,0.4294055429440396,0.9999999999999954,non-essential,4.6789076919149455
MALTt2,Maltose transport in via proton symport,0.4137170809812615,0.9634646962048542,non-essential,4.611271801911096
DHORDi,Dihydoorotic acid dehydrogenase  irreversible,0.4294055429440392,0.9999999999999946,non-essential,4.67890769191585
AACPS4,Acyl-[acyl-carrier-protein] synthetase  (n-C16:1),0.42940554294405026,1.0000000000000202,non-essential,4.678907691914261
CITt14,Citrate transport in via Ca complex,1.334789892759034e-15,3.108459857335793e-15,essential,
GLYt4,Glycine transport via sodium symport,0.4294055429440389,0.9999999999999938,non-essential,4.678907691915256
EX_so4_e,R_EX_so4_e,0.42940554294404054,0.9999999999999977,non-essential,4.6783488635411885
MPTG2,Murein polymerizing transglycosylase 2 (three linked units),0.42940554294404126,0.9999999999999993,non-essential,4.67890769191488
URIt2pp,Uridine transport in via proton symport (periplasm),0.42940554294404126,0.9999999999999993,non-essential,4.678907691915105
AACLAM,Acetyl adenylate CoA ligase AMP-forming,0.42940554294404126,0.9999999999999993,non-essential,4.678907691915032
ACTD,Acetoin dehydrogenase,0.42940554294404126,0.9999999999999993,non-essential,4.678907691915105
HG2abcpp,Mercury (Hg+2) ABC transporter (periplasm),0.42940554294404126,0.9999999999999993,non-essential,4.678907691915032
DHAPT,Dihydroxyacetone phosphotransferase,0.42940554294404126,0.9999999999999993,non-essential,4.678907691915105
AMID_1,Acetamidase,0.42940554294404126,0.9999999999999993,non-essential,4.678907691915032
Cotpp,Co transport via diffusion (periplasm to cytosol),0.42940554294404126,0.9999999999999993,non-essential,4.678907691915105
EX_23dhbzs3_e,R_EX_23dhbzs3_e,0.42940554294404126,0.9999999999999993,non-essential,4.678907691915032
ACTD_1,,0.42940554294404126,0.9999999999999993,non-essential,4.678907691915105
ACACt2pp,Acetoacetate transport via proton symport  (periplasm),0.42940554294404126,0.9999999999999993,non-essential,4.678907691915032
EX_feoxam_un_e,R_EX_feoxam_un_e,0.42940554294404126,0.9999999999999993,non-essential,4.678907691915265
DMPPS,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp),0.42940554294404126,0.9999999999999993,non-essential,4.678907691915367
H2SO,Hydrogen sulfide oxidation,0.4294055429440405,0.9999999999999976,non-essential,4.678907691914873
FACOAL160,Fatty acid  CoA ligase  hexadecanoate,0.42940554294404004,0.9999999999999966,non-essential,4.678907691914317
ZN2t4,Zinc transport out via antiport,0.42940554294404004,0.9999999999999966,non-essential,4.678907691915198
NOS1_1,Nitric Oxide Synthase (intermediate forming),0.42940554294404004,0.9999999999999966,non-essential,4.678907691914315
EX_hxan_e,R_EX_hxan_e,0.42940554294404004,0.9999999999999966,non-essential,4.678907691915198
ALDD31_1,Aldehyde dehydrogenase  aminoacetaldehyde  NAD,0.42940554294404004,0.9999999999999966,non-essential,4.678907691914315
EX_icit_e,R_EX_icit_e,0.42940554294404004,0.9999999999999966,non-essential,4.678907691915198
DABAAT2,DABA aminotransferase,0.42940554294404004,0.9999999999999966,non-essential,4.678907691914315
sink_lipopb_c,R_sink_lipopb_c,0.42940554294404004,0.9999999999999966,non-essential,4.678907691915198
M1PD,Mannitol-1-phosphate 5-dehydrogenase,0.42940554294404004,0.9999999999999966,non-essential,4.678907691914315
EX_o2_e,R_EX_o2_e,0.23535093381235345,0.5480854583263344,non-essential,2.8722165264240096
ILEDHr,Isoleucine dehydrogenase,0.42940554294403765,0.9999999999999909,non-essential,4.678907691915213
NABTNO,N4 AcetylaminobutanalNAD oxidoreductase,0.4294055429440396,0.9999999999999954,non-essential,4.678907691915216
PLIPA1E181pp,"Phospholipase A1 (phosphatidylethanolamine, n-C18:1) (periplasm)",0.4294055429440396,0.9999999999999954,non-essential,4.678907691915189
PNTOtex,Pantothenate transport via diffusion (extracellular to periplasm),0.4294005659989458,0.9999884096859543,non-essential,4.678884552822074
HACD7,3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),0.42914763113471915,0.9993993747552625,non-essential,4.677931752487699
3NUCLE1,3  nucleotidase  3  AMP,0.4294055429440396,0.9999999999999954,non-essential,4.678907691914303
GTPCII,GTP cyclohydrolase II,0.42940554294403854,0.999999999999993,non-essential,4.678907691915174
EX_thm_e,R_EX_thm_e,0.4294001156890293,0.999987361003831,non-essential,4.678952720386637
CYSabc2pp,L-cysteine export via ABC system (cytoplasm to periplasm),0.4294055429440382,0.9999999999999922,non-essential,4.678907691915809
FBA3,"Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase",0.4294055429440346,0.9999999999999838,non-essential,4.678907691915543
TYRabc,,0.4294055429440346,0.9999999999999838,non-essential,4.678907691915542
EX_urate_e,R_EX_urate_e,0.4294055429440346,0.9999999999999838,non-essential,4.678907691915543
LYSt3pp,L-lysine transport out via proton antiport (cytoplasm to periplasm),0.4294055429440346,0.9999999999999838,non-essential,4.678907691915542
ACACT6r_1,Acetyl CoA C acyltransferase  dodecanoyl CoA,0.42940139548177736,0.9999903413862901,non-essential,4.678857492429994
H2Otpp,H2O transport via diffusion (periplasm),0.4294055429440333,0.9999999999999809,non-essential,4.678907691914684
GLYGLUabcpp,L Glycinylglutamate  Gly Glu  transport via ABC system  periplasm,0.42940554294403965,0.9999999999999956,non-essential,4.678907691915728
ACGApts,N-Acetyl-D-glucosamine transport via PEP:Pyr PTS,0.42940554294403965,0.9999999999999956,non-essential,4.678907691915145
AMPTASEATRP,Aminopeptidase  Ala Trp,0.42940554294403965,0.9999999999999956,non-essential,4.678907691915366
CDPPH,CDP phosphohydrolase,0.42940554294403965,0.9999999999999956,non-essential,4.678907691914464
GLYCTO1,Glycolate oxidase,0.42940554294403965,0.9999999999999956,non-essential,4.678907691915698
D5KGK,2-Deoxy-5-Keto-D-gluconate kinase,0.42940554294403965,0.9999999999999956,non-essential,4.678907691915211
DTMPK,DTMP kinase,-2.6635231946956134e-15,-6.2028151207231e-15,essential,
CAt4,Calcium transport inout via proton antiporter,0.4294055429440384,0.9999999999999927,non-essential,4.6789076919163275
HEX1,Hexokinase (D-glucose:ATP),0.429405542944039,0.999999999999994,non-essential,4.678907691915422
RHCCE,S-ribosylhomocysteine cleavage enzyme,0.429405542944039,0.999999999999994,non-essential,4.678907691915152
EX_ura_e,R_EX_ura_e,0.429405542944039,0.999999999999994,non-essential,4.678907691915586
XYLabcpp,D-xylose transport via ABC system (periplasm),0.429405542944039,0.999999999999994,non-essential,4.678907691915602
HQNt6,Hydroquinone transport inout via proton symport,0.429405542944039,0.999999999999994,non-essential,4.678907691915202
EX_asp__L_e,R_EX_asp__L_e,0.429405542944039,0.999999999999994,non-essential,4.6789076919164
EX_glcur_e,R_EX_glcur_e,0.429405542944039,0.999999999999994,non-essential,4.678907691915249
3NTD2pp,3'-nucleotidase (UMP) (periplasm),0.429405542944039,0.999999999999994,non-essential,4.678907691915193
EX_4hba_e,R_EX_4hba_e,0.429405542944039,0.999999999999994,non-essential,4.678907691915244
GCCc,Glycine-cleavage complex,0.429405542944039,0.999999999999994,non-essential,4.678907691914097
AMPTASEGM,Aminopeptidase  Gly Met,0.429405542944039,0.999999999999994,non-essential,4.678907691914873
GLCNt2ir,D gluconate transport via proton symport,0.429405542944039,0.999999999999994,non-essential,4.678907691914996
NAt3_1,Sodium proton antiporter  HNA is 11,0.42940554294403943,0.9999999999999951,non-essential,4.678907691915202
AMANK,N-acetyl-D-mannosamine kinase,0.42940554294403943,0.9999999999999951,non-essential,4.678907691915192
GLYPHEAP,Gly-Phe aminopeptidase,0.42940554294403943,0.9999999999999951,non-essential,4.678907691915141
EX_tagur_e,R_EX_tagur_e,0.42940554294403943,0.9999999999999951,non-essential,4.678907691915225
EX_cpgn_un_e,R_EX_cpgn_un_e,0.42940554294403943,0.9999999999999951,non-essential,4.6789076919152475
EX_but_e,R_EX_but_e,0.42940554294403943,0.9999999999999951,non-essential,4.67890769191516
QMO2,Quinol monooxygenase (Ubiquinol-8),0.42940554294403943,0.9999999999999951,non-essential,4.678907691914793
VECOAH,3-hydroxyacyl-CoA dehydratase (3-hydroxypentanoyl-CoA),0.42940554294403943,0.9999999999999951,non-essential,4.678907691915163
EX_ala_his_e,R_EX_ala_his_e,0.42940554294403943,0.9999999999999951,non-essential,4.67890769191481
RPE,Ribulose 5-phosphate 3-epimerase,0.35528728039942387,0.8273933260468497,non-essential,4.432166666667169
MHPGLUT2,5-methyltetrahydropteroyltriglutamate methyltransferase,0.4294055429440397,0.9999999999999958,non-essential,4.678907691915231
CYSGL,Cystathionine gamma-lyase,0.42940554294403943,0.9999999999999951,non-essential,4.67890769191517
DAAOP,D alanyl aminopeptidase,0.42940554294403943,0.9999999999999951,non-essential,4.678907691915226
AMPEP7,Aminopeptidase,0.42940554294403943,0.9999999999999951,non-essential,4.678907691915196
BZt,Benzoate transport (diffusion),0.4294031043801376,0.9999943210702703,non-essential,4.678916464804071
FACOAE161,Fatty-acid-CoA thioesterase (hexadecenoate),0.42940554294403854,0.999999999999993,non-essential,4.67890769191493
VNDH_2,4-hydroxybenzaldehyde dehydrogenase,0.4294055429440391,0.9999999999999943,non-essential,4.67890769191515
IGPS,Indole-3-glycerol-phosphate synthase,0.4294055429440391,0.9999999999999943,non-essential,4.6789076919154455
HCO3E,HCO3 equilibration reaction,-2.52832331793798e-15,-5.887961530732875e-15,essential,
EX_istfrnB_e,R_EX_istfrnB_e,0.4294055429440401,0.9999999999999967,non-essential,4.678907691915155
CARNabcpp,Carnosine transport via ABC system  periplasm,0.4294055429440386,0.9999999999999931,non-essential,4.678907691915297
DHFR,Dihydrofolate reductase,-8.862729915621578e-16,-2.063953309698318e-15,essential,
ALAGLNtr,Dipeptide transport via ABC system ala-gln,0.4294055429440393,0.9999999999999948,non-essential,4.678907691915153
EX_glc__aD_e,R_EX_glc__aD_e,0.42940554294404176,1.0000000000000004,non-essential,4.678907691915297
TNTR4,TNT nitroreductase Meisenheimer dihydride complex forming,0.42940554294404176,1.0000000000000004,non-essential,4.678907691915153
LEUt2r,L leucine reversible transport via proton symport,0.4280809116814877,0.996915197569477,non-essential,4.682623501230532
TTDCAtexi,Tetradecanoate transport via facilitated irreversible diffusion (extracellular to periplasm),0.42940554294403993,0.9999999999999962,non-essential,4.678907691915251
MLTGY1pp,Murein lytic transglycosylase (murein4p4p) (periplasm),0.4294055429440411,0.999999999999999,non-essential,4.67890769191521
CYSabc,L-cysteine transport via ABC system,0.4294055429440411,0.999999999999999,non-essential,4.678907691915238
CMCBTFexs,Carboxymycobactin Fe loading reaction  spontaneous,0.4294055429440411,0.999999999999999,non-essential,4.678907691915223
BUTCT,Acetyl-CoA:butyrate-CoA transferase,0.4294055429440411,0.999999999999999,non-essential,4.678907691915184
